Accident_ID,Speed,Traffic_Volume,Driver_Alcohol,Weather,Time_of_Day,Road_Type,Accident_Risk,Passenger_Count,Date,Road_Condition,Vehicle_Type,Driver_Experience_yrs,Severity
ACC02467,48.55070844,55.8707506,1.0,Fog,Night,Rural,87.70087776,2.0,13-02-2023 18:14,Wet,SUV,34,Fatal
ACC01682,59.6370659,38.47160847,0.0,Clear,Night,Highway,53.01849276,4.0,14-02-2023 00:32,Wet,Motorcycle,11,Serious
ACC02073,61.32986386,62.1905209,0.0,Rain,Afternoon,Rural,61.49932575,0.0,14-02-2023 01:39,Dry,Car,35,Serious
ACC02764,50.52633406,21.90366112,1.0,Clear,Afternoon,City,40.7059778,2.0,14-02-2023 02:13,Wet,SUV,35,Minor
ACC01652,64.88694475,62.53227275,0.0,Rain,Afternoon,Rural,66.18229321,5.0,14-02-2023 11:06,Dry,SUV,5,Fatal
ACC01452,85.53322417,40.04855003,0.0,Clear,Morning,Highway,45.22614192,5.0,14-02-2023 12:18,Dry,Motorcycle,8,Minor
ACC02306,106.6487783,71.64224626,0.0,Clear,Afternoon,City,44.73828934,3.0,14-02-2023 16:16,Slippery,Two-Wheeler,39,Minor
ACC01870,53.83778568,39.5573686,1.0,Clear,Morning,Rural,41.34096345,,14-02-2023 16:54,Wet,Bus,4,Minor
ACC02946,42.78462915,66.6720641,0.0,Clear,Morning,Rural,35.47690154,3.0,14-02-2023 22:57,Dry,Auto,11,Minor
ACC01770,68.27228064,65.93403854,0.0,Rain,Morning,City,82.10662271,0.0,15-02-2023 16:18,Wet,Motorcycle,1,Fatal
ACC00561,64.34662285,54.65573486,0.0,Clear,Morning,Rural,41.73384105,4.0,15-02-2023 21:00,Wet,Two-Wheeler,35,Minor
ACC02373,62.40027339,28.0755935,0.0,Clear,Night,City,27.35540387,1.0,15-02-2023 23:53,Slippery,Bus,7,Minor
ACC01896,54.44983455,49.80310383,1.0,Rain,Morning,City,55.10872684,5.0,16-02-2023 09:35,Wet,Bus,20,Serious
ACC00158,67.10749381,52.18816944,0.0,Rain,Night,Highway,59.94631292,5.0,17-02-2023 02:10,Slippery,car,31,Serious
ACC00700,57.22646795,45.54558598,0.0,Clear,Night,Rural,39.30221869,4.0,17-02-2023 20:10,Dry,Car,14,Minor
ACC01441,69.94321903,22.86128861,1.0,Rain,Afternoon,City,71.84410542,0.0,18-02-2023 01:24,Wet,CAR,20,Fatal
ACC01616,107.8966135,43.80700572,0.0,Clear,Night,Rural,81.59050299,3.0,18-02-2023 09:08,Dry,CAR,5,Fatal
ACC01191,,,,,,,,4.0,18-02-2023 15:12,Wet,CAR,11,
ACC02806,33.356305,52.73493295,0.0,Clear,Afternoon,Highway,30.71257758,1.0,19-02-2023 01:56,Dry,truck,22,Minor
ACC02459,67.49527665,29.27381505,0.0,Rain,Morning,Highway,53.88682893,3.0,19-02-2023 05:36,Wet,Motorcycle,22,Serious
ACC00595,75.56309916,75.1846648,1.0,Rain,Morning,Highway,85.62624762,1.0,19-02-2023 06:34,Wet,car,15,Fatal
ACC02439,53.44853644,56.83650428,0.0,Clear,Afternoon,Rural,31.22906697,2.0,19-02-2023 07:20,Wet,truck,26,Minor
ACC00419,77.68945776,24.14749306,1.0,Clear,Afternoon,Highway,67.45895687,1.0,19-02-2023 08:03,Wet,Bus,28,Fatal
ACC00276,66.93155211,77.10885602,1.0,Rain,Night,Highway,78.8650622,3.0,19-02-2023 17:44,Wet,Auto,34,Fatal
ACC02168,41.13633212,46.98771971,0.0,Clear,Afternoon,City,26.22892366,2.0,19-02-2023 18:33,Wet,car,23,Minor
ACC00902,54.09991782,47.39879413,0.0,Clear,Afternoon,Highway,44.00482244,3.0,20-02-2023 00:39,Wet,Truck,7,Minor
ACC01050,80.70137031,57.866141,0.0,Fog,Morning,City,58.02443612,5.0,20-02-2023 04:58,Wet,truck,35,Serious
ACC02720,61.85321544,11.90111092,0.0,Clear,Morning,City,26.13668954,3.0,20-02-2023 08:54,Wet,Motorcycle,14,Minor
ACC01168,68.4586368,45.07233195,0.0,Clear,Morning,City,41.09237818,2.0,20-02-2023 09:05,Dry,Two-Wheeler,35,Minor
ACC01192,39.98961758,55.27101624,0.0,Clear,Night,Highway,35.11697314,1.0,20-02-2023 11:32,Slippery,truck,35,Minor
ACC00741,32.38688653,35.70638646,0.0,Clear,Night,Highway,49.27481283,5.0,20-02-2023 14:07,Wet,Motorcycle,11,Serious
ACC00166,66.1917139,14.96342386,0.0,Clear,Morning,Rural,29.3887661,0.0,20-02-2023 20:30,Slippery,truck,31,Minor
ACC01315,60.1552893,41.81383052,0.0,Clear,Afternoon,City,36.74036362,0.0,21-02-2023 11:46,Wet,car,1,Minor
ACC00027,42.73509634,53.8084778,0.0,Clear,Afternoon,Highway,29.07881094,0.0,22-02-2023 06:59,Wet,Auto,17,Minor
ACC02472,95.45808742,57.63468338,1.0,Fog,Night,Rural,98.41302345,0.0,22-02-2023 09:13,Dry,SUV,32,Fatal
ACC00589,72.45503725,74.79168013,0.0,Rain,Night,Rural,54.23871229,4.0,22-02-2023 22:13,Dry,Truck,17,Serious
ACC02125,60.33698839,63.78328914,0.0,Rain,Night,City,65.45586242,0.0,23-02-2023 10:41,Slippery,Two-Wheeler,28,Fatal
ACC00359,64.84077841,59.1633623,0.0,Clear,Morning,Highway,34.30111836,2.0,23-02-2023 14:50,Dry,Car,5,Minor
ACC02230,75.11270535,69.1586411,0.0,Clear,Afternoon,Rural,34.33154428,0.0,24-02-2023 00:13,Dry,Motorcycle,14,Minor
ACC02405,85.10178135,32.9692004,1.0,Rain,Afternoon,City,73.14801345,,24-02-2023 02:05,Slippery,truck,6,Fatal
ACC01409,55.15980242,60.81817037,0.0,Clear,Afternoon,Rural,43.95363882,0.0,24-02-2023 08:53,Dry,CAR,26,Minor
ACC02436,54.45709607,37.74033457,0.0,Rain,Morning,Rural,52.49067115,1.0,24-02-2023 08:53,Wet,truck,13,Serious
ACC01322,67.94539132,47.85470468,1.0,Clear,Afternoon,City,55.97148548,,24-02-2023 15:49,Slippery,car,38,Serious
ACC00983,45.49535785,113.0411347,1.0,Clear,Afternoon,Highway,48.39882975,2.0,25-02-2023 00:24,Slippery,Truck,31,Serious
ACC01360,,,,,,,,5.0,25-02-2023 04:15,Wet,Two-Wheeler,26,
ACC01286,40.0315057,54.06471909,0.0,Clear,Morning,Highway,44.44409112,4.0,25-02-2023 08:53,,car,6,Minor
ACC02241,61.5884168,47.96010567,0.0,Clear,Morning,Rural,35.32419114,3.0,25-02-2023 17:43,Slippery,SUV,7,Minor
ACC02054,55.44410957,44.57370044,0.0,Rain,Night,City,70.65503133,,26-02-2023 09:46,Slippery,car,10,Fatal
ACC02281,34.11289907,37.17837467,0.0,Fog,Morning,Highway,41.3674349,1.0,26-02-2023 10:52,Wet,Car,23,Minor
ACC01539,42.45124746,45.62267497,0.0,Clear,Night,Highway,25.57892675,0.0,26-02-2023 12:19,Wet,SUV,4,Minor
ACC02402,62.65231308,42.05353495,0.0,Clear,Morning,Rural,57.34649445,2.0,26-02-2023 15:05,Dry,Two-Wheeler,4,Serious
ACC02525,73.82702253,32.87302963,0.0,Rain,Morning,Highway,61.53924562,1.0,26-02-2023 18:24,Slippery,SUV,37,Serious
ACC00728,,,,,,,,0.0,27-02-2023 05:38,Dry,SUV,33,
ACC02593,59.35764928,34.92275773,0.0,Clear,Morning,City,41.94058602,4.0,27-02-2023 07:14,Dry,Truck,21,Minor
ACC01626,76.20072099,75.23038505,0.0,Clear,Afternoon,Rural,61.13250097,2.0,27-02-2023 18:17,Wet,Car,9,Serious
ACC00835,59.47972669,30.59751479,0.0,Clear,Night,Rural,39.56524698,2.0,28-02-2023 04:15,Slippery,Car,37,Minor
ACC02287,71.75085764,25.66206579,0.0,Clear,Afternoon,City,43.02320804,1.0,28-02-2023 12:46,Slippery,Auto,35,Minor
ACC00446,70.04508823,27.1798298,0.0,Rain,Night,Highway,77.66907749,5.0,28-02-2023 17:47,Slippery,Truck,8,Fatal
ACC00113,60.90345315,43.98280506,0.0,Rain,Night,City,62.80620003,3.0,01-03-2023 11:48,Wet,Car,22,Serious
ACC00627,45.1559277,33.31353909,0.0,Clear,Morning,Highway,42.00057116,4.0,01-03-2023 15:13,Wet,Auto,1,Minor
ACC01008,69.52757703,37.40230895,1.0,Rain,Morning,Highway,81.22435663,3.0,01-03-2023 18:06,Wet,Motorcycle,29,Fatal
ACC02917,57.36654082,65.95701403,0.0,Clear,Morning,Highway,35.66300584,2.0,01-03-2023 18:42,Wet,Two-Wheeler,36,Minor
ACC00666,61.59645342,24.84263688,0.0,Clear,Night,City,43.08458184,3.0,01-03-2023 22:01,Wet,Two-Wheeler,35,Minor
ACC01211,41.34205147,44.87318643,0.0,Rain,Night,City,54.54799467,0.0,02-03-2023 06:24,Slippery,Two-Wheeler,19,Serious
ACC01873,55.37948574,25.10915,0.0,Rain,Afternoon,City,43.86147464,4.0,02-03-2023 14:36,Dry,Motorcycle,9,Minor
ACC00178,81.80301116,39.97195706,0.0,Clear,Morning,Rural,43.43281885,3.0,03-03-2023 04:20,Slippery,truck,21,Minor
ACC00869,69.87816409,52.79774466,0.0,Rain,Morning,Rural,57.19141546,0.0,03-03-2023 08:51,Dry,Car,24,Serious
ACC00701,52.15915469,71.30343931,0.0,Rain,Morning,Highway,57.26439768,1.0,03-03-2023 10:00,Wet,Two-Wheeler,29,Serious
ACC02157,54.3720543,52.74704959,1.0,Rain,Night,City,73.67882031,3.0,03-03-2023 10:04,Dry,Two-Wheeler,26,Fatal
ACC00670,76.37260278,56.77374636,0.0,Rain,Night,Highway,65.40112536,4.0,03-03-2023 15:28,Slippery,Bus,31,Fatal
ACC00954,81.65646906,61.41014417,1.0,Clear,Night,City,71.30827505,0.0,03-03-2023 18:54,Slippery,car,24,Fatal
ACC01844,61.39267352,47.16702828,0.0,Rain,Night,Highway,51.05723074,3.0,04-03-2023 01:34,Dry,Motorcycle,33,Serious
ACC02618,61.22993335,43.47975008,0.0,Clear,Afternoon,City,43.67400769,1.0,04-03-2023 02:17,Wet,CAR,30,Minor
ACC02224,57.2816374,31.42415837,1.0,Clear,Morning,City,40.71392959,3.0,04-03-2023 06:35,Wet,Truck,5,Minor
ACC01567,61.00486076,67.04937287,0.0,Rain,Morning,Rural,55.42583174,0.0,04-03-2023 12:02,Slippery,Car,5,Serious
ACC00716,76.54952823,46.83692311,0.0,Clear,Night,Rural,61.96887756,,04-03-2023 14:58,Dry,Truck,35,Serious
ACC02352,69.25508924,57.50911715,0.0,Fog,Morning,Rural,69.87642914,4.0,04-03-2023 16:13,Wet,Truck,17,Fatal
ACC02458,63.59106751,44.44972762,0.0,Rain,Morning,Rural,55.53272196,2.0,04-03-2023 17:21,Wet,Auto,3,Serious
ACC01790,80.10675669,46.59483506,0.0,Clear,Night,City,36.06369859,0.0,05-03-2023 05:05,Slippery,Truck,6,Minor
ACC01361,,,,,,,,0.0,05-03-2023 07:24,Wet,truck,9,
ACC01420,67.61753634,5.633044799,0.0,Clear,Afternoon,Highway,4.412184562,0.0,05-03-2023 12:39,Dry,car,21,Minor
ACC02038,52.36554561,36.26569314,0.0,Clear,Morning,Rural,37.52426427,0.0,05-03-2023 13:19,Slippery,Car,10,Minor
ACC02801,62.75751774,55.9046515,0.0,Clear,Night,Highway,46.35335461,3.0,05-03-2023 22:24,Slippery,truck,9,Minor
ACC01757,57.93827228,20.0548471,0.0,Rain,Afternoon,Rural,50.89826763,4.0,06-03-2023 07:07,Dry,Motorcycle,14,Serious
ACC02632,66.94777193,67.29648877,0.0,Fog,Afternoon,Rural,69.03456799,1.0,06-03-2023 17:44,Slippery,Bus,9,Fatal
ACC02078,78.05826656,70.74317797,0.0,Fog,Afternoon,City,52.01794147,4.0,06-03-2023 17:54,Wet,CAR,16,Serious
ACC00236,69.50878533,53.78959642,0.0,Clear,Night,Rural,73.47591633,0.0,06-03-2023 18:23,Wet,Bus,16,Fatal
ACC00560,53.68523279,24.01567273,0.0,Clear,Night,Highway,50.99661519,5.0,06-03-2023 20:46,Dry,Motorcycle,18,Serious
ACC01677,78.25737781,63.85538064,1.0,Clear,Afternoon,City,51.36610813,,06-03-2023 21:49,Wet,Bus,7,Serious
ACC02579,64.20954607,23.03645909,1.0,Clear,Night,City,44.97790662,5.0,06-03-2023 23:56,Dry,Motorcycle,35,Minor
ACC01325,60.96711622,34.74961522,0.0,Clear,Night,Highway,28.03342229,3.0,07-03-2023 00:30,Dry,SUV,4,Minor
ACC01408,82.52000478,42.30114223,0.0,Rain,Morning,City,49.08857732,0.0,07-03-2023 03:43,Wet,car,7,Serious
ACC02374,67.52674104,48.64257237,0.0,Clear,Morning,City,54.04778754,3.0,07-03-2023 07:21,Dry,car,10,Serious
ACC01356,21.13436562,64.31745489,0.0,Clear,Morning,City,28.65569968,0.0,08-03-2023 01:11,Wet,Truck,25,Minor
ACC02784,44.36933382,91.96442949,0.0,Clear,Afternoon,Highway,54.09087503,4.0,08-03-2023 08:50,Slippery,Truck,18,Serious
ACC02317,72.58410751,19.79917576,0.0,Clear,Night,City,38.76634687,2.0,08-03-2023 15:40,Slippery,Auto,15,Minor
ACC00094,55.0850678,58.39219944,0.0,Clear,Afternoon,Rural,43.36478268,3.0,08-03-2023 16:53,Dry,Auto,1,Minor
ACC00228,43.83382833,74.99237811,0.0,Fog,Night,Highway,70.58252201,0.0,09-03-2023 01:52,Wet,Truck,35,Fatal
ACC02908,43.04895991,5.0,0.0,Clear,Night,Rural,34.9186315,5.0,09-03-2023 02:45,Wet,Bus,31,Minor
ACC02314,67.46614634,53.76951522,1.0,Clear,Morning,Highway,79.85483808,0.0,09-03-2023 04:42,Slippery,Car,32,Fatal
ACC02953,67.00006473,35.66853023,0.0,Clear,Morning,Rural,35.46702865,5.0,10-03-2023 02:05,,Two-Wheeler,5,Minor
ACC02530,43.03667347,47.79989003,0.0,Clear,Morning,Highway,48.18549352,3.0,10-03-2023 03:42,Wet,car,36,Minor
ACC02343,67.38028272,15.9619554,0.0,Clear,Night,Highway,59.77167535,,10-03-2023 12:44,Dry,Two-Wheeler,31,Serious
ACC00936,52.46918663,57.76624011,0.0,Clear,Night,Rural,58.11224653,5.0,10-03-2023 22:23,Slippery,Car,30,Serious
ACC00060,74.63317691,42.08638576,0.0,Clear,Morning,Rural,68.34340364,0.0,11-03-2023 09:48,Dry,Auto,19,Fatal
ACC00607,48.39316201,34.40294108,0.0,Rain,Night,Highway,43.00823139,3.0,11-03-2023 16:42,Dry,Motorcycle,37,Minor
ACC02509,39.73388451,45.45787984,0.0,Clear,Night,Highway,31.57367009,0.0,11-03-2023 17:18,Slippery,Two-Wheeler,32,Minor
ACC00377,73.08480955,44.40379315,0.0,Clear,Night,Highway,57.67586737,1.0,11-03-2023 18:59,,CAR,35,Serious
ACC01688,63.01739484,30.99873005,1.0,Rain,Morning,Highway,61.81128274,2.0,11-03-2023 22:05,Dry,Motorcycle,29,Serious
ACC02055,39.81193615,25.66838392,0.0,Rain,Morning,City,36.44331123,1.0,12-03-2023 01:19,Wet,Car,29,Minor
ACC02811,58.24851126,72.06435144,0.0,Rain,Morning,City,57.63333012,4.0,12-03-2023 05:05,Dry,Truck,16,Serious
ACC02832,46.13301018,47.60760751,0.0,Clear,Night,City,38.74494452,3.0,12-03-2023 08:36,Wet,Two-Wheeler,4,Minor
ACC01059,68.15400232,69.23974378,0.0,Clear,Morning,Rural,53.5603062,1.0,12-03-2023 12:13,Slippery,Bus,2,Serious
ACC02197,66.38830809,70.58881112,0.0,Rain,Night,City,73.85483791,2.0,12-03-2023 12:52,Slippery,truck,23,Fatal
ACC00139,72.20275826,59.46943798,0.0,Rain,Night,Highway,67.30421335,0.0,12-03-2023 15:15,Wet,CAR,31,Fatal
ACC01496,90.09139332,83.54754176,0.0,Rain,Morning,Rural,55.10667489,3.0,12-03-2023 20:33,Slippery,Car,26,Serious
ACC01120,75.75981594,29.20386938,0.0,Rain,Morning,City,50.8464165,5.0,12-03-2023 21:42,Dry,Car,34,Serious
ACC01057,59.61668894,79.24391877,0.0,Rain,Night,Rural,96.64595839,1.0,13-03-2023 01:59,Dry,Truck,32,Fatal
ACC02093,69.33310716,22.16083238,0.0,Clear,Night,City,55.34931688,2.0,13-03-2023 14:52,Dry,CAR,20,Serious
ACC02319,51.62547369,46.1258924,0.0,Clear,Morning,City,45.41349258,1.0,13-03-2023 16:06,Slippery,truck,31,Minor
ACC01037,41.61351505,60.33893031,0.0,Clear,Night,City,49.35469556,4.0,13-03-2023 17:37,Dry,Auto,38,Serious
ACC01241,54.31308389,13.16204454,0.0,Clear,Afternoon,Highway,23.70718966,3.0,13-03-2023 22:34,Dry,Motorcycle,0,Minor
ACC00585,62.72799383,51.425075,0.0,Clear,Morning,Rural,46.68239268,0.0,14-03-2023 10:26,Dry,CAR,34,Minor
ACC01140,70.51759113,50.08459718,0.0,Clear,Night,City,45.79090159,2.0,14-03-2023 20:15,Wet,Bus,1,Minor
ACC00488,43.77677995,63.29854325,1.0,Clear,Night,Highway,52.07192952,1.0,14-03-2023 21:43,Slippery,CAR,35,Serious
ACC00996,55.78349561,50.56915162,0.0,Rain,Afternoon,Highway,57.72107258,3.0,15-03-2023 03:06,Slippery,Truck,23,Serious
ACC02001,49.87232588,41.52480636,0.0,Rain,Morning,Highway,53.1684585,1.0,15-03-2023 07:39,Dry,Auto,1,Serious
ACC00169,56.31917826,48.0675266,0.0,Clear,Afternoon,Highway,53.81454131,3.0,15-03-2023 09:47,Slippery,Car,2,Serious
ACC02256,65.45447824,27.32339286,1.0,Clear,Morning,Highway,63.2514041,4.0,15-03-2023 22:54,Slippery,Truck,28,Serious
ACC00481,58.08123613,43.95638826,0.0,Clear,Morning,Rural,33.31726526,1.0,16-03-2023 01:07,Wet,car,17,Minor
ACC00037,63.13295393,43.14901598,0.0,Clear,Night,Highway,54.65303174,4.0,16-03-2023 08:04,Wet,Motorcycle,1,Serious
ACC00697,64.89199533,38.56507916,0.0,Clear,Afternoon,Rural,43.19012389,5.0,16-03-2023 14:01,Dry,Motorcycle,2,Minor
ACC00973,72.60965323,56.95123228,0.0,Clear,Afternoon,Highway,62.32390942,5.0,17-03-2023 01:29,Wet,truck,10,Serious
ACC02253,38.23236465,40.66482376,1.0,Clear,Morning,Rural,50.2612134,2.0,17-03-2023 07:06,Dry,Auto,23,Serious
ACC00030,55.62459375,50.68882023,0.0,Rain,Afternoon,City,35.44541366,4.0,17-03-2023 08:50,Dry,Car,19,Minor
ACC02992,69.03177481,56.12778964,0.0,Fog,Afternoon,Highway,72.43192873,3.0,17-03-2023 11:24,Dry,CAR,9,Fatal
ACC01475,48.2265253,66.91605745,0.0,Clear,Afternoon,Highway,39.00129302,2.0,18-03-2023 03:01,Slippery,Truck,9,Minor
ACC00036,41.68734525,58.93745002,0.0,Fog,Afternoon,City,53.40363289,1.0,18-03-2023 03:16,Wet,Motorcycle,16,Serious
ACC01350,56.62851897,38.78478186,1.0,Fog,Afternoon,City,78.71334901,1.0,18-03-2023 03:20,Dry,Two-Wheeler,2,Fatal
ACC02581,65.58158209,88.00536849,0.0,Fog,Morning,Rural,83.03883594,3.0,18-03-2023 05:05,Wet,Truck,25,Fatal
ACC02615,68.98191584,39.7802166,1.0,Rain,Afternoon,Rural,71.21999432,0.0,18-03-2023 20:46,Dry,Car,33,Fatal
ACC01514,32.00195074,31.28807402,0.0,Clear,Afternoon,Highway,14.93179291,0.0,18-03-2023 20:50,Wet,Motorcycle,19,Minor
ACC02752,83.59529588,25.3379739,0.0,Clear,Afternoon,Highway,43.04751582,1.0,18-03-2023 22:56,Wet,Truck,36,Minor
ACC02591,78.56157202,38.93645509,0.0,Clear,Morning,Highway,57.60788226,3.0,19-03-2023 09:11,Dry,Auto,19,Serious
ACC02095,75.58667681,47.69780612,0.0,Rain,Night,Highway,49.0811733,0.0,19-03-2023 12:45,Slippery,Car,23,Serious
ACC01402,68.04979129,71.4385973,0.0,Fog,Night,City,80.16540497,4.0,19-03-2023 15:16,Wet,Two-Wheeler,28,Fatal
ACC00412,43.13036862,41.93848022,1.0,Fog,Afternoon,Highway,59.41560826,1.0,19-03-2023 17:29,Slippery,SUV,3,Serious
ACC02918,70.02982207,12.53117392,0.0,Rain,Afternoon,City,46.49518535,5.0,19-03-2023 19:08,Slippery,Car,29,Minor
ACC02808,47.50415914,42.77981553,1.0,Clear,Afternoon,City,50.78002651,4.0,20-03-2023 00:06,Dry,car,28,Serious
ACC02521,62.62817128,35.08115747,0.0,Rain,Morning,City,62.1883682,3.0,21-03-2023 00:07,Dry,Truck,26,Serious
ACC00899,78.0976345,58.58681646,0.0,Rain,Night,Rural,67.09594113,5.0,21-03-2023 13:50,Dry,Auto,19,Fatal
ACC01102,20.0,34.42325914,0.0,Clear,Night,City,38.21675294,4.0,22-03-2023 04:58,Wet,Bus,18,Minor
ACC01445,65.99531928,11.26494595,0.0,Rain,Morning,City,50.72330036,0.0,22-03-2023 04:59,Dry,truck,38,Serious
ACC00958,66.85129829,45.20996156,0.0,Clear,Night,Rural,54.33569144,0.0,23-03-2023 03:05,Dry,Bus,34,Serious
ACC00808,52.81877068,10.62991573,0.0,Clear,Afternoon,Highway,16.29025336,5.0,23-03-2023 06:54,Wet,Bus,5,Minor
ACC02181,57.14941447,54.37318614,0.0,Clear,Morning,City,38.35551703,2.0,23-03-2023 12:00,Wet,car,38,Minor
ACC00259,66.65729142,73.7346924,0.0,Clear,Afternoon,City,60.54894544,1.0,23-03-2023 20:10,Dry,Two-Wheeler,0,Serious
ACC01065,54.56338588,30.16606673,0.0,Clear,Morning,City,25.19765335,5.0,24-03-2023 02:15,Dry,car,36,Minor
ACC01208,50.05648624,5.0,0.0,Clear,Night,Rural,43.75429419,3.0,24-03-2023 06:21,Dry,Truck,22,Minor
ACC01530,43.2057385,38.98036393,0.0,Rain,Morning,City,48.03153577,1.0,24-03-2023 11:32,Dry,Bus,21,Minor
ACC00482,45.66689339,5.0,1.0,Rain,Night,Highway,68.78512542,4.0,25-03-2023 02:10,Slippery,Bus,38,Fatal
ACC00778,56.28722047,25.43112337,0.0,Clear,Night,City,49.05996555,3.0,25-03-2023 14:51,Slippery,Truck,34,Serious
ACC00511,64.05685239,74.41642598,0.0,Rain,Night,Rural,82.07842111,3.0,25-03-2023 18:38,Dry,CAR,39,Fatal
ACC02704,75.35564319,37.92282138,0.0,Clear,Afternoon,Rural,43.65273868,0.0,25-03-2023 20:48,Slippery,Car,38,Minor
ACC01176,55.78987385,59.83011294,0.0,Rain,Night,City,56.90473419,4.0,26-03-2023 00:58,Wet,Truck,9,Serious
ACC01998,46.77188023,112.258204,0.0,Clear,Night,Rural,74.41073355,0.0,26-03-2023 02:41,Slippery,Bus,39,Fatal
ACC01957,27.96488679,46.08602938,0.0,Clear,Night,City,28.70237207,0.0,26-03-2023 07:46,Slippery,Auto,28,Minor
ACC02340,50.09518291,65.4160444,0.0,Clear,Night,City,28.7997483,2.0,26-03-2023 11:08,Dry,Two-Wheeler,7,Minor
ACC02682,55.46931751,43.1635636,0.0,Clear,Afternoon,Rural,30.17666155,,26-03-2023 13:54,Slippery,Auto,3,Minor
ACC00016,51.56568706,70.76757702,0.0,Fog,Morning,Rural,62.16096352,1.0,26-03-2023 18:23,Slippery,SUV,0,Serious
ACC02182,54.63831866,41.0735897,0.0,Clear,Morning,Highway,19.12320489,3.0,26-03-2023 23:11,Slippery,Car,31,Minor
ACC01661,79.75672601,79.63921537,0.0,Rain,Afternoon,Rural,54.68477846,0.0,27-03-2023 06:03,Slippery,Motorcycle,39,Serious
ACC00813,81.70466827,32.87003525,0.0,Rain,Morning,Highway,52.70401763,5.0,27-03-2023 13:31,Dry,truck,4,Serious
ACC01921,30.31050284,83.27465664,1.0,Rain,Night,Rural,72.96385758,1.0,27-03-2023 19:58,Dry,car,12,Fatal
ACC02266,77.88761269,33.62789947,0.0,Clear,Afternoon,Rural,42.95498812,4.0,28-03-2023 00:32,Dry,Car,11,Minor
ACC01012,62.96399407,21.88873892,0.0,Clear,Night,Highway,49.22560091,,28-03-2023 05:43,Wet,Truck,8,Serious
ACC02921,49.21751419,75.04567324,1.0,Clear,Morning,Highway,68.81117334,5.0,28-03-2023 14:08,Slippery,Car,14,Fatal
ACC01744,77.42817454,58.29545782,0.0,Rain,Afternoon,City,50.02115501,5.0,28-03-2023 16:56,Wet,Car,13,Serious
ACC02154,63.46051359,39.4159798,0.0,Rain,Night,Highway,57.66654165,4.0,28-03-2023 20:09,Slippery,Car,25,Serious
ACC02820,31.08491131,44.69524919,1.0,Rain,Night,Rural,53.58292628,5.0,29-03-2023 12:02,Wet,Motorcycle,23,Serious
ACC02257,73.30331085,41.75041976,0.0,Clear,Afternoon,City,49.29662625,1.0,29-03-2023 13:29,Dry,CAR,1,Serious
ACC01659,44.90186152,54.92167231,0.0,Clear,Night,Rural,37.92710376,4.0,29-03-2023 14:25,Dry,Car,5,Minor
ACC02396,38.2553217,66.06309485,0.0,Clear,Morning,Rural,31.23262325,5.0,30-03-2023 04:56,,Motorcycle,27,Minor
ACC02321,66.59251846,54.46561827,1.0,Rain,Morning,City,64.28286921,4.0,30-03-2023 12:44,Slippery,Motorcycle,0,Fatal
ACC02527,66.30141736,72.37264668,0.0,Rain,Afternoon,Highway,58.01076362,4.0,30-03-2023 15:01,Slippery,Car,13,Serious
ACC02558,60.0506326,70.97728284,0.0,Clear,Night,Highway,56.15788235,0.0,30-03-2023 22:35,Wet,SUV,39,Serious
ACC02118,45.08475938,38.210952,1.0,Fog,Night,Highway,84.42552277,0.0,30-03-2023 22:55,Wet,car,24,Fatal
ACC00340,51.54413171,85.92721646,0.0,Fog,Night,Highway,80.2247287,0.0,30-03-2023 23:07,,SUV,29,Fatal
ACC02288,56.22691671,77.26753027,0.0,Clear,Afternoon,Rural,54.10617418,5.0,31-03-2023 13:44,Slippery,Bus,29,Serious
ACC01001,80.99033155,32.7301279,0.0,Clear,Night,City,51.38628685,3.0,01-04-2023 08:31,Wet,Motorcycle,28,Serious
ACC02397,46.1721028,54.79255036,0.0,Clear,Morning,Highway,14.2220713,1.0,01-04-2023 16:21,,CAR,5,Minor
ACC01824,50.24996129,49.71802068,0.0,Clear,Afternoon,City,33.79229546,5.0,02-04-2023 00:26,Slippery,SUV,34,Minor
ACC01405,74.94071529,47.49651143,0.0,Rain,Afternoon,Highway,58.15371773,0.0,02-04-2023 10:29,Dry,SUV,38,Serious
ACC02225,50.25940443,108.713158,0.0,Clear,Morning,Highway,56.61853649,4.0,02-04-2023 21:49,Dry,truck,8,Serious
ACC00440,59.16678452,55.85430964,0.0,Clear,Afternoon,City,32.70805285,5.0,03-04-2023 06:44,Slippery,car,38,Minor
ACC00161,45.37977495,37.86993224,0.0,Clear,Night,City,42.53274654,4.0,03-04-2023 12:12,Slippery,Car,17,Minor
ACC01438,84.11018364,44.54910557,0.0,Clear,Afternoon,City,55.66112462,4.0,04-04-2023 10:20,Slippery,Auto,22,Serious
ACC02656,72.81787841,33.8840069,1.0,Rain,Afternoon,City,73.64976476,4.0,04-04-2023 11:45,Slippery,CAR,8,Fatal
ACC02377,54.60347031,101.4399063,1.0,Clear,Night,Rural,70.55493471,2.0,04-04-2023 12:48,Dry,Car,8,Fatal
ACC02012,48.55912832,64.67095627,0.0,Rain,Afternoon,Rural,45.57312337,3.0,04-04-2023 14:08,Wet,Truck,38,Minor
ACC01531,62.1132937,53.36030681,0.0,Clear,Afternoon,Rural,50.4327886,1.0,05-04-2023 06:54,,CAR,10,Serious
ACC02757,62.92537476,61.40842347,0.0,Clear,Afternoon,Highway,43.41405258,1.0,05-04-2023 09:28,Wet,CAR,10,Minor
