Speed,Traffic_Volume,Driver_Alcohol,Weather,Time_of_Day,Road_Type,Accident_Risk,Road_Condition,Severity
80.6165714,22.2140254,0.0,1,0,0,58.08206133,0,2
73.31483139,30.42518327,0.0,2,2,0,66.5814856,0,0
56.91210854,87.76873879,1.0,2,2,2,80.76016327,0,0
78.1964655,9.564027201,0.0,0,0,0,29.5726104,0,1
42.25112231,59.33090623,0.0,1,0,0,51.30655558,1,2
80.82506667,33.31630303,0.0,0,1,1,39.1550321,0,1
39.51066433,73.24519195,0.0,0,2,2,63.95654551,2,0
60.49195493,66.84594654,0.0,0,2,0,58.00595056,0,2
36.56181215,79.04235398,0.0,0,1,0,58.40242684,0,2
63.48074906,82.5693711,0.0,0,2,0,55.80334319,0,2
51.75689588,45.38676667,0.0,1,2,2,68.79131392,1,0
68.33406699,36.88624561,0.0,0,0,2,53.80839275,2,2
67.18469739,96.07277504,0.0,0,2,1,67.80052307,0,0
47.72357001,51.74032961,0.0,2,1,0,61.73334844,1,2
70.77278589,51.95654349,0.0,0,0,1,46.79309042,2,1
67.66803899,39.30486658,0.0,2,0,2,57.45222112,1,2
83.67177086,73.61979811,0.0,0,0,1,59.31738333,1,2
62.85953387,91.69425842,0.0,2,0,1,64.8218111,2,0
62.95973561,18.89252532,0.0,2,2,1,42.83488244,0,1
72.86489435,58.56633385,1.0,0,0,2,81.08069975,1,0
61.17952785,61.90981795,0.0,0,2,0,54.20796102,1,2
73.73103177,48.86823022,1.0,2,2,0,78.20961014,0,0
50.6528921,39.50675186,1.0,1,2,1,66.88258275,0,0
38.88804338,81.81164145,0.0,2,0,1,57.30421224,2,2
65.24700037,41.78963035,0.0,0,2,0,57.8938126,2,2
45.60841145,91.50130079,0.0,0,1,2,40.99694116,2,1
46.51823928,38.00355953,1.0,0,0,0,55.50609383,0,2
64.8461891,63.7270711,0.0,0,0,2,46.07308275,1,1
66.66394967,46.96571133,0.0,0,0,0,44.33035619,1,1
71.85557844,6.112350604,0.0,0,2,0,42.62161854,2,1
37.45544507,60.86781656,0.0,0,1,2,33.09006578,0,1
91.38580914,55.15951962,0.0,0,2,0,66.02049773,1,0
61.46514148,58.00962773,1.0,1,1,0,87.75779422,2,0
36.77072552,33.2781666,0.0,0,1,2,13.64396719,1,1
63.67449857,29.47261585,1.0,0,1,2,50.31136321,0,2
63.58870296,78.28374577,1.0,2,0,0,77.14031709,0,0
64.90117147,13.58479444,0.0,1,2,0,64.58173089,0,0
50.99041965,39.80386614,0.0,0,2,2,48.49559753,1,2
71.80626906,59.1180839,0.0,0,0,2,32.0083406,2,1
67.25814977,74.56060419,0.0,0,1,1,52.07321884,0,2
88.49822902,40.31763011,0.0,0,2,1,56.9674212,1,2
55.56779523,62.07581041,0.0,1,2,0,61.846448,0,2
84.92205249,32.95550714,0.0,0,2,0,43.75347468,0,1
46.72795929,54.46541672,0.0,1,1,1,38.79566821,0,1
63.35826036,67.89294375,0.0,1,2,1,83.39434264,1,0
52.87644515,54.86183455,0.0,0,2,2,48.96303698,2,2
70.79636913,52.98912179,0.0,0,0,0,40.90414114,2,1
66.32881131,50.04575872,0.0,0,2,0,46.19324757,2,1
67.81683643,47.53311872,0.0,1,1,2,64.30989979,0,0
64.82546709,34.14953106,0.0,0,2,1,55.04623282,1,2
52.62545722,50.29017999,0.0,2,2,2,53.56208786,0,2
73.16043436,39.03599404,0.0,2,0,0,52.83860343,2,2
58.39046784,62.89036983,0.0,0,1,2,39.44294333,2,1
37.72653047,50.5462676,0.0,2,0,1,40.39059902,1,1
87.70060989,60.72581819,1.0,2,0,0,102.2014259,0,0
32.92676849,26.52240071,0.0,2,0,0,38.72724356,2,1
78.92882251,75.0626565,0.0,0,1,2,44.84426008,1,1
56.55300554,25.20875428,0.0,0,1,0,0.286027807,0,1
63.24687884,9.483842538,1.0,0,1,0,46.15237269,0,1
79.16497344,60.64012398,0.0,2,2,1,95.07871757,2,0
53.55891688,28.19583186,0.0,0,0,1,33.69738672,2,1
68.15040289,5.0,0.0,2,1,1,37.79589623,0,1
82.94325479,37.31428305,0.0,0,0,2,55.91132224,0,2
48.50015118,50.73565666,0.0,0,0,1,64.22071685,2,0
52.75220307,33.81238358,0.0,0,2,2,57.85577481,0,2
57.19543046,43.2689482,0.0,0,1,1,32.38486205,2,1
61.11142171,67.78074245,0.0,2,0,0,58.33511267,0,2
68.92131512,69.72753012,1.0,0,1,2,76.07577963,2,0
39.79310566,31.98657235,0.0,0,2,1,38.25028216,1,1
55.53654745,62.37772596,0.0,0,2,2,46.77681846,2,1
56.48970211,34.67758339,0.0,0,1,1,30.29467877,2,1
55.89010377,66.41107006,0.0,2,1,2,60.11599654,1,2
80.60487818,55.89942911,0.0,0,1,0,49.82303293,0,2
55.8478005,40.34344818,1.0,2,1,2,68.46415268,1,0
76.8616908,77.56939255,1.0,0,0,0,77.81089522,2,0
55.34599865,30.35392839,0.0,0,0,0,42.24210403,0,1
70.16812979,44.87438351,0.0,0,2,0,55.38482471,1,2
73.77681666,42.92628481,0.0,2,1,0,68.45830078,0,0
48.66925601,53.56953328,0.0,0,0,1,39.28384712,0,1
79.12312562,50.75393146,0.0,2,2,0,45.75409174,1,1
53.24901793,58.71950779,0.0,1,2,1,89.70513173,0,0
63.00853796,54.18940167,1.0,0,2,0,57.85121102,1,2
52.22594673,27.65627077,1.0,0,2,1,56.66532085,2,2
40.84877136,45.18669651,1.0,0,1,0,56.33029895,0,2
38.54787933,42.43984202,0.0,0,1,2,30.92114062,0,1
56.97762699,70.77212138,0.0,0,1,0,49.90487079,2,2
77.23148551,30.98178541,1.0,0,2,1,77.3154579,0,0
72.37647397,64.5812729,0.0,0,1,2,44.90013949,1,1
63.9042076,38.85738855,0.0,0,2,1,42.16980909,0,1
72.80963965,51.97867574,1.0,0,1,1,56.27623594,2,2
77.14234222,70.97414253,0.0,0,0,1,50.53862951,2,2
28.69459472,57.20737432,0.0,2,1,1,39.1315962,1,1
47.35130107,54.99096379,1.0,0,1,0,54.05896072,0,2
64.74233936,20.11924413,0.0,0,2,2,55.60071028,2,2
52.80760549,57.33628087,0.0,2,1,0,61.5078928,2,2
57.78329522,60.10042177,0.0,2,1,2,58.23679868,2,2
66.07472566,12.84197097,0.0,0,0,1,10.17084311,1,1
56.04827676,40.02732208,0.0,0,1,0,37.60491398,2,1
81.79890995,49.60411311,0.0,0,1,1,48.50148433,2,2
70.62163015,73.18762087,0.0,2,1,0,62.18019974,0,2
51.39597341,51.00455398,0.0,0,2,2,48.50005511,0,2
51.52838994,59.37956156,0.0,0,0,1,48.08532938,2,1
88.15193719,34.18201237,0.0,0,1,0,54.0287321,2,2
73.14070189,83.46883771,0.0,0,0,0,70.09367162,0,0
56.33879289,15.07066549,1.0,0,0,2,48.30962818,1,2
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,1,1
60.76331553,60.728278,1.0,0,0,2,46.56407699,1,1
58.08676319,30.68434734,0.0,0,0,2,45.70476868,1,1
66.93258999,49.17414626,1.0,0,0,1,68.09788574,1,0
67.21513848,73.89525724,0.0,2,2,1,73.82095661,1,0
44.44130769,66.31002045,1.0,2,0,0,49.88260242,1,2
63.73962893,43.13588146,1.0,0,2,1,75.05301302,1,0
77.53943386,11.83995726,0.0,2,0,1,49.812026,0,2
60.70470891,48.02309598,0.0,2,0,2,44.9060284,1,1
53.69719774,73.63782186,0.0,0,2,1,52.67531935,1,2
74.63725079,28.8872102,0.0,0,1,2,27.38060213,1,1
61.22744038,74.1321631,0.0,2,2,0,83.03435042,2,0
52.93442542,30.70589148,0.0,0,2,2,36.58295587,0,1
54.22467282,5.0,0.0,1,2,0,40.20979732,0,1
27.6991483,72.55560501,0.0,0,2,2,47.30010344,0,1
85.25891537,54.09517765,0.0,0,2,0,37.8727272,1,1
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,1,1
61.62839559,34.82469484,0.0,0,0,2,34.40854387,0,1
48.24351502,56.39930382,0.0,0,1,0,39.45202229,0,1
64.93143615,83.12416504,0.0,2,0,1,68.55042665,1,0
45.95240438,17.64398772,0.0,2,1,2,45.19888352,0,1
58.07193733,33.87246142,0.0,2,2,2,58.35064761,2,2
106.1832121,73.07180687,1.0,1,0,0,103.0266148,2,0
72.30516019,43.62307289,0.0,2,0,1,48.4527545,0,2
37.7165944,14.13787095,0.0,0,0,0,16.0108061,0,1
61.34371022,45.2857751,0.0,0,0,2,44.00464026,1,1
55.70993667,54.77109908,0.0,0,0,0,48.29168718,1,1
47.41173715,38.88906441,0.0,0,1,1,38.53068977,2,1
84.59946794,24.60002805,0.0,0,1,2,62.80910231,1,2
57.37560365,30.51756308,0.0,1,0,2,55.57235102,2,2
56.70492168,74.01063317,0.0,2,1,2,56.15079338,0,2
78.83634188,63.09951168,0.0,1,0,1,76.91744006,2,0
90.15306808,69.9223643,0.0,2,2,1,73.84707712,0,0
77.23909989,54.51523046,0.0,2,1,2,64.09330219,2,0
62.93767883,67.16028391,0.0,2,1,0,56.08764408,1,2
76.28973174,5.0,0.0,1,1,2,39.85006801,0,1
47.74367053,59.75549642,1.0,2,1,1,72.86179039,2,0
64.00689977,35.21942684,0.0,0,1,0,42.505086,1,1
84.98211667,42.58834475,1.0,1,0,2,88.33433131,1,0
39.83324233,45.94951546,0.0,2,2,2,40.57591798,1,1
82.78925885,51.65974838,0.0,0,1,1,42.23092536,0,1
43.44616024,43.14242277,0.0,0,2,0,47.22563541,1,1
58.49768885,77.86362516,0.0,0,1,1,50.02943233,0,2
68.3326897,76.31016582,0.0,1,1,1,68.76353544,2,0
60.00310597,8.51027298,0.0,0,0,1,22.75832303,1,1
75.21555098,23.03905776,0.0,0,2,2,56.77352262,0,2
57.09510811,71.15628362,1.0,2,0,0,71.48984473,1,0
59.0379248,35.2959793,0.0,2,2,0,72.48041592,2,0
35.17668846,81.80807137,0.0,1,1,1,54.53064788,0,2
69.32357835,84.96274138,0.0,0,0,1,62.90626887,0,2
70.09291854,57.85268231,0.0,2,1,0,52.93559504,1,2
47.8559472,34.56456085,0.0,0,1,2,30.02662469,2,1
36.43685772,40.06936529,0.0,2,1,2,36.90015409,2,1
57.38468613,43.09706238,0.0,2,2,2,51.48311294,2,2
71.57548066,64.99800479,0.0,2,0,0,70.28827929,2,0
42.85492631,54.15206703,0.0,0,2,2,39.18938738,2,1
32.98413399,24.56161998,1.0,2,2,0,61.07509236,0,2
78.71613109,61.16672846,0.0,2,1,2,52.95162079,0,2
84.6400943,54.0330581,0.0,0,1,2,71.33087808,0,0
52.11367467,70.53972527,0.0,2,1,0,65.57566755,1,0
48.21020951,42.5326315,0.0,0,1,1,32.05078578,0,1
65.73614619,22.56513741,0.0,2,2,1,42.31757751,1,1
50.22245838,91.91687004,0.0,0,2,0,52.48534488,2,2
70.29390286,77.41072288,0.0,0,0,2,62.47298273,0,2
46.11863061,37.5097909,0.0,0,1,2,36.12254886,1,1
66.66904002,57.74742961,0.0,0,0,1,50.31018477,0,2
72.32853757,86.36123845,0.0,2,0,1,60.45448369,2,2
60.23368571,5.0,0.0,0,0,1,27.41419138,0,1
62.91576452,50.91127762,0.0,1,2,0,71.29337821,2,0
81.47050173,60.47921024,1.0,2,2,2,78.537417,0,0
65.28083095,33.3143638,1.0,2,1,1,55.98116185,0,2
55.16519296,30.74697976,0.0,0,1,1,29.73962401,0,1
64.23869926,63.91727678,0.0,0,0,0,47.74245662,1,1
72.00614288,8.012874712,0.0,0,0,0,21.32492058,2,1
92.17723692,13.92274415,0.0,1,0,2,63.71960745,2,2
48.21015809,34.41814521,1.0,0,0,2,52.67099936,2,2
43.62099149,70.20549174,1.0,0,2,2,82.10732035,1,0
56.23750475,67.52338334,1.0,2,1,1,73.56913617,2,0
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,0,1
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,0,1
96.68627969,63.85711512,0.0,2,1,1,59.42004929,2,2
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,2,1
83.68819223,59.72072579,0.0,0,2,0,65.35393313,1,0
72.26834487,51.36144538,0.0,2,1,2,51.82402408,0,2
62.23001186,59.46076564,1.0,0,1,0,64.96542579,1,0
67.22799093,52.71126833,0.0,1,0,2,63.2866623,2,2
67.41045279,59.2054325,0.0,2,0,0,55.42986906,1,2
55.36325304,57.27941262,0.0,0,1,2,49.61931639,1,2
74.97466347,67.22873051,0.0,2,0,1,58.53519437,0,2
76.48165278,58.98947826,0.0,0,0,1,48.19665889,1,1
74.11965871,29.84176609,1.0,2,2,0,79.3235323,0,0
55.38332648,21.69465616,0.0,2,2,0,48.79788479,0,2
57.83459382,94.25062079,0.0,0,1,2,58.42494703,1,2
64.43436733,57.16689022,0.0,2,0,0,77.56712249,0,0
46.63211662,45.04495164,0.0,0,2,2,37.63717133,2,1
53.24980713,83.42695151,0.0,0,0,0,69.93777327,2,0
65.07744611,92.49542806,0.0,0,2,1,68.86074403,1,0
47.63228758,33.7490846,1.0,1,1,1,64.01626012,2,0
63.20969866,70.47061288,0.0,1,0,2,62.17093236,0,2
51.5674796,23.19855858,1.0,2,1,1,65.19906441,0,0
34.95892078,60.05489615,1.0,0,2,0,61.40481106,1,2
75.45870878,72.56479567,0.0,0,2,1,54.96816835,1,2
50.22964659,34.7728946,0.0,2,0,1,41.42606857,0,1
100.395505,45.2353265,0.0,2,0,2,75.77747503,1,0
56.62716027,33.08653791,1.0,1,0,1,63.26782473,2,2
27.6998562,43.410214,0.0,2,2,0,50.75516826,1,2
53.5613337,31.64047791,1.0,2,0,2,63.87817741,0,0
37.2318938,55.12341211,1.0,0,2,2,65.092378,1,0
68.20678673,36.32731435,0.0,0,0,1,36.81853796,2,1
56.86167189,58.64433382,0.0,0,2,0,63.97884113,0,0
62.64662333,70.43030786,1.0,0,2,2,71.6132524,2,0
47.29809423,67.8590774,1.0,0,0,2,56.60646898,0,2
86.28405665,46.99514022,1.0,0,1,0,91.02976303,1,0
59.46537777,45.56926805,0.0,0,2,2,48.5806379,0,2
80.10691578,50.12546312,0.0,0,0,2,36.61042,0,1
56.87824714,36.92641719,0.0,1,2,0,54.6990958,1,2
57.9897425,75.8997117,0.0,0,0,2,52.65590687,2,2
57.49317429,38.93820366,1.0,2,0,2,64.23503968,1,0
65.51222498,65.06838927,1.0,2,0,0,72.86619151,0,0
64.21487802,37.44532188,0.0,0,2,1,64.03634781,1,0
44.90973928,72.07754687,0.0,0,0,1,54.03059096,0,2
55.51488974,61.06080172,0.0,0,2,0,58.05759295,1,2
56.86029271,52.49504199,0.0,2,0,2,57.18815655,1,2
35.75534087,69.15679262,0.0,2,1,2,34.59757218,2,1
69.01810123,52.71849134,1.0,0,2,0,60.38508995,0,2
84.91888822,13.57827861,0.0,0,0,1,37.74990765,0,1
81.29404507,41.42304149,0.0,0,0,1,34.82853402,0,1
75.59857031,90.84139306,0.0,0,1,1,64.19709752,1,0
76.88152177,51.5623547,1.0,0,0,2,62.29335281,0,2
57.72322357,43.39759812,0.0,2,0,1,43.01205061,2,1
51.83828997,40.38704117,0.0,2,0,1,53.77029167,2,2
54.1198104,50.68059173,0.0,2,2,0,64.97748026,2,0
59.185577,54.25479552,1.0,1,0,0,62.94876218,0,2
78.28142778,26.92615437,0.0,0,1,0,39.9755288,2,1
55.36186384,64.61917953,0.0,2,1,2,49.94714644,0,2
54.94371043,37.08855856,1.0,2,1,2,56.16764007,2,2
47.87552572,35.43455595,0.0,0,2,0,21.44503919,1,1
49.67774482,60.53073367,0.0,0,2,1,45.52638172,1,1
39.65127293,38.31089416,0.0,2,0,2,40.76479878,0,1
76.21171088,38.98896137,0.0,2,1,0,61.550704,0,2
62.54041236,48.80347713,0.0,0,1,1,46.12263673,2,1
31.59578,64.65658164,1.0,0,1,0,37.5659915,1,1
59.06713475,49.59802496,0.0,2,0,1,55.72430944,2,2
53.20127386,51.69036952,0.0,0,1,0,57.57325948,2,2
92.85683439,64.79306303,1.0,2,2,0,101.3189135,0,0
75.32074943,40.1608619,0.0,0,1,0,54.98223115,1,2
36.24145765,61.3620641,1.0,0,1,1,43.69239589,1,1
58.45167371,23.17870573,0.0,0,1,1,37.04762476,0,1
52.42837618,83.30703835,0.0,0,2,0,40.6627132,0,1
47.83713733,39.92860762,0.0,0,1,2,37.83551694,2,1
60.60887537,37.47369448,0.0,0,0,0,38.36980264,0,1
65.53099721,53.52300904,1.0,2,2,0,82.75372631,1,0
60.23427501,78.95592837,0.0,0,1,0,45.8446384,0,1
74.52276991,60.66414636,0.0,0,1,2,55.20939845,0,2
64.91819286,19.62060438,0.0,0,1,2,29.59244077,2,1
79.21524543,35.34062202,0.0,1,2,0,62.75813779,2,2
54.22376579,35.81117995,0.0,0,0,1,22.73203096,0,1
53.22510786,29.15456824,1.0,0,0,0,27.50641557,2,1
61.08055292,30.03386449,0.0,0,2,0,53.08817091,0,2
62.88073675,48.6375315,0.0,0,2,1,52.88631755,2,2
31.99102211,65.14990299,0.0,0,2,1,51.45044784,0,2
59.75365656,19.3459888,0.0,0,2,0,53.67754029,0,2
86.24375856,37.96111116,0.0,1,2,0,77.778546,0,0
48.62576897,43.37137257,0.0,2,2,1,65.61725661,2,0
59.22909415,58.69005292,0.0,2,1,2,35.76747381,1,1
44.99503013,60.20314938,0.0,1,0,2,42.12684332,0,1
45.52614809,55.05137692,0.0,2,2,1,61.85991599,0,2
78.00620862,71.60112118,0.0,0,0,0,42.88812543,1,1
57.24024995,61.65475166,0.0,2,0,2,63.74782062,0,2
22.05659883,14.61899393,0.0,2,2,2,34.98950806,1,1
63.21140616,95.63303673,0.0,0,0,0,48.05949989,2,1
70.29477685,66.7566107,0.0,2,0,2,67.41177621,0,0
52.68132888,53.52379645,0.0,1,1,0,64.51345824,2,0
65.84421266,62.7735428,0.0,0,2,0,60.30439792,2,2
79.56510364,48.48257099,1.0,0,1,2,52.30560302,0,2
70.64177726,64.4565379,0.0,2,2,0,89.59007699,1,0
68.12194092,45.01856311,0.0,1,1,2,63.07648544,0,2
43.78405009,74.36389424,0.0,0,0,2,48.56999146,1,2
68.5465092,72.33667551,1.0,0,1,1,79.40837373,2,0
76.58288899,37.84707309,0.0,0,0,2,40.97411456,2,1
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,0,1
63.83075634,64.9396168,0.0,0,2,1,61.40789732,0,2
47.72701675,18.3282322,1.0,0,1,2,34.53647652,2,1
52.44786519,41.77013711,0.0,0,1,0,42.16179238,1,1
73.11775611,25.34919378,1.0,2,1,0,75.1427491,1,0
29.37397697,40.57472519,0.0,2,1,0,51.00220272,0,2
60.28274434,28.98753356,0.0,0,1,2,26.61897345,0,1
65.49897369,47.76982346,1.0,1,1,1,95.9796812,0,0
89.43880786,41.04077323,0.0,0,2,0,66.85932316,2,0
57.98581257,82.15156613,0.0,2,0,1,63.89998787,2,0
48.33274969,51.45748196,0.0,0,0,2,40.13025211,1,1
78.93876155,50.02651377,0.0,2,2,2,82.03398919,2,0
78.00118435,52.26788784,0.0,2,2,2,59.18283167,0,2
63.98043524,64.87303551,0.0,0,0,0,33.42590917,2,1
57.66484147,18.64281149,0.0,2,2,0,45.03299601,1,1
56.481193,61.59714571,0.0,0,0,1,50.13987204,1,2
38.81544448,61.034816,0.0,0,0,1,23.18120404,1,1
63.84044601,40.84303228,1.0,0,0,2,58.45960964,1,2
58.75341641,55.83127353,0.0,0,2,0,42.87331133,0,1
59.90218027,51.86316675,0.0,1,0,1,78.58661154,2,0
45.02909059,43.74663109,0.0,2,1,0,39.05368131,0,1
58.99232565,84.09184187,0.0,2,2,0,79.79930783,0,0
85.42576561,30.50386848,0.0,1,1,2,67.97021772,0,0
68.20897196,64.57037287,0.0,0,0,0,55.80395872,0,2
88.23036745,10.43549501,0.0,2,0,2,46.62639802,0,1
69.20276959,81.97076224,1.0,2,0,1,86.48460003,0,0
82.98551587,29.27712856,0.0,0,2,0,59.19291814,2,2
45.02468939,57.59535272,0.0,2,2,0,53.55497276,1,2
51.56299836,40.04858323,0.0,0,2,2,43.96486558,0,1
81.04191466,59.82415331,0.0,0,0,1,56.50712781,2,2
58.84347436,23.6573616,0.0,1,1,1,49.32777111,0,2
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,1,1
67.6990115,52.87175873,0.0,0,0,2,44.36016719,0,1
71.66111029,50.50770556,1.0,0,2,2,65.47487213,1,0
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,1,1
70.09772027,63.2410367,0.0,1,2,2,63.01336622,0,2
55.93314598,63.1080766,0.0,2,1,1,64.76457778,1,0
70.43306636,59.51176872,0.0,0,2,2,47.54094404,0,1
71.85938399,60.12315311,1.0,0,1,2,62.77820816,2,2
86.9381651,45.68780843,0.0,0,1,1,57.87237593,2,2
30.02698973,38.20210487,0.0,2,0,2,37.02830213,2,1
62.84559251,13.06853904,0.0,2,1,1,37.43654278,2,1
51.79711588,35.43845804,0.0,0,1,2,40.07566093,1,1
104.2364164,28.9755994,0.0,0,2,1,67.66597501,1,0
53.21864501,57.98635203,0.0,0,1,2,37.92243081,0,1
82.34795158,52.46959618,0.0,0,2,1,60.9755639,2,2
71.14023628,63.19299996,1.0,2,0,2,74.39860795,2,0
65.0078995,84.22057618,0.0,0,0,0,57.21756726,0,2
54.1844766,35.43076757,0.0,0,0,2,39.75288094,2,1
67.84253232,93.39873176,0.0,0,1,0,65.06923414,1,0
77.00655145,79.0551109,0.0,0,0,0,56.44683714,0,2
51.61617229,69.20609593,0.0,0,2,2,52.77357058,1,2
58.27895338,107.3680611,0.0,0,1,0,48.84632851,2,2
86.56200953,76.07015864,0.0,0,1,1,53.48582686,1,2
36.66156531,48.84964494,0.0,0,2,2,37.9287555,2,1
83.69358219,26.47653327,1.0,2,0,2,66.82452967,1,0
61.66383885,42.2295845,1.0,0,2,2,73.06429075,1,0
56.96711021,49.99372655,0.0,0,2,0,54.03411451,2,2
44.02329505,27.45007802,0.0,0,2,2,22.88853567,1,1
73.03734097,10.65349872,0.0,0,2,0,34.33432276,2,1
85.27521418,50.86081742,1.0,0,2,0,77.46902461,1,0
51.77596808,54.8626931,0.0,1,2,0,51.01412948,1,2
49.97783872,65.43592354,0.0,1,0,0,57.34225196,2,2
67.37878757,33.94351112,0.0,0,1,0,45.07217754,2,1
62.1188571,45.4456077,0.0,0,0,1,29.64387713,0,1
63.57553474,44.29811486,0.0,0,2,0,37.62347244,1,1
51.83425913,12.60516601,0.0,0,0,1,21.27725053,1,1
64.50711539,35.88453034,1.0,0,2,1,65.25299142,1,0
70.35215988,35.81958085,0.0,0,2,0,48.39063008,0,2
69.68226272,61.71808402,1.0,0,2,2,84.45293232,2,0
73.35574745,34.56518371,0.0,0,0,2,62.51086581,1,2
42.03183161,26.56691305,0.0,0,1,1,24.87559531,2,1
63.25163346,64.41993906,1.0,2,0,1,77.49129773,0,0
60.38082631,35.77075612,0.0,0,0,1,35.38924997,1,1
45.54361611,38.27169702,0.0,0,0,0,30.2493397,1,1
66.85920607,57.80732389,0.0,0,0,0,47.84265498,0,1
39.02148639,50.90445418,0.0,2,0,0,59.41414568,1,2
48.40683498,57.79209048,0.0,0,2,1,43.03888569,1,1
56.33765047,47.78374879,0.0,0,1,0,43.9946654,0,1
69.93196012,50.60062958,0.0,0,1,0,53.80044647,1,2
50.61655948,35.23885833,0.0,0,2,2,32.67571787,1,1
43.93419481,58.3493018,0.0,2,1,2,43.39849177,0,1
56.61335549,40.73677276,0.0,0,2,0,40.13047115,1,1
58.5591015,66.46559831,0.0,0,0,1,44.62181502,0,1
68.65608191,63.74131592,0.0,2,1,1,68.00331688,2,0
93.2817035,25.44640071,0.0,0,2,1,57.59174089,1,2
31.30079633,22.0576363,0.0,0,0,2,32.3623707,0,1
61.37641165,54.68048909,0.0,0,1,1,42.8920113,0,1
59.47932345,46.11461736,1.0,2,1,2,74.00721024,2,0
75.47766809,24.71003186,0.0,1,0,2,53.91180919,1,2
43.40559731,91.0763738,0.0,0,1,0,33.03498475,2,1
56.0301475,69.50624917,0.0,0,1,0,26.11476671,0,1
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,0,1
53.86076343,16.15458337,0.0,1,2,0,61.12232568,1,2
63.53421837,33.36090165,0.0,2,2,0,66.17780367,0,0
76.75943747,37.77229505,1.0,0,0,2,58.93015241,1,2
50.79896005,16.77833169,0.0,1,0,2,39.05349707,2,1
58.97048931,50.01511015,1.0,2,2,1,76.72858423,1,0
53.69032016,67.11111318,1.0,0,1,2,70.90315237,1,0
75.43733456,65.86351376,0.0,0,1,1,38.33816365,0,1
29.42813197,54.58149376,0.0,1,2,0,53.41668675,0,2
72.39070757,73.67974886,0.0,2,2,2,63.26735598,1,2
57.25205072,32.96675651,1.0,0,1,2,61.70230185,0,2
83.06897878,39.52848023,0.0,1,0,0,67.75902136,0,0
68.36536591,27.39642541,0.0,1,0,1,48.17729625,0,1
40.57381842,59.1561122,0.0,0,1,2,39.16741478,1,1
68.87721201,59.07171047,0.0,0,1,2,61.82521583,0,2
28.89914651,67.4463076,0.0,2,0,2,57.31016634,1,2
20.0,31.9077125,1.0,0,0,2,40.78961592,0,1
51.80633328,54.54068958,0.0,0,1,2,41.23931444,2,1
45.59930557,38.61703603,0.0,2,0,2,37.63116423,0,1
33.31919627,23.00847577,0.0,0,1,2,31.84722055,0,1
69.78484318,64.01401224,0.0,2,2,2,77.221113,1,0
53.30349578,68.99189143,0.0,0,0,1,50.47039741,1,2
71.52310825,22.01843144,0.0,0,2,1,50.90545969,0,2
71.36882775,58.12112245,0.0,0,1,1,55.53034665,2,2
81.18330833,52.57234901,0.0,1,1,2,79.44096359,0,0
52.24067325,42.00201876,0.0,0,0,2,42.8158896,0,1
51.34644517,52.78120797,0.0,2,0,0,41.72137925,2,1
49.22389102,65.9568756,0.0,1,1,0,68.90645863,1,0
68.92735538,31.91863421,0.0,2,2,1,43.74967408,0,1
67.39976851,52.06876259,0.0,0,2,2,64.09158178,1,0
85.30712453,31.50871771,0.0,2,2,1,64.93367472,1,0
55.07072286,28.52622682,0.0,0,0,0,46.28665016,2,1
60.44634209,29.68242346,0.0,0,1,1,37.56487192,2,1
69.49172799,88.40735004,1.0,2,0,1,74.67269003,1,0
50.97440082,5.0,0.0,2,1,1,31.83276517,0,1
73.89266321,73.61281825,0.0,0,0,0,51.54193856,1,2
47.74596494,57.59279297,0.0,0,2,2,67.97198879,0,0
66.99644974,35.01284621,0.0,0,2,1,36.85105698,0,1
63.51322099,42.04884469,0.0,0,0,1,41.3083309,2,1
62.76826955,40.82722728,0.0,0,1,0,45.67927972,0,1
58.66319941,81.77253856,0.0,0,2,0,64.55205284,0,0
55.08157925,72.4372301,1.0,2,0,2,85.80767739,1,0
87.73434142,58.16105694,0.0,2,0,1,65.66962594,2,0
59.47517264,30.49267945,0.0,1,2,1,70.46125998,0,0
68.04764765,23.85260436,1.0,0,0,0,54.93829392,0,2
65.90695947,25.00359321,0.0,0,2,2,46.43159506,2,1
75.7097656,50.67805447,0.0,0,2,0,77.96284424,1,0
83.21257802,49.85910029,0.0,0,2,1,68.90395645,2,0
56.13935194,67.24447024,0.0,0,0,1,61.36822167,0,2
47.24219319,73.25677155,0.0,0,2,1,65.24729235,0,0
81.34122204,49.58878885,1.0,0,2,2,80.96794821,0,0
59.94938314,58.25997824,0.0,2,2,0,74.86358798,1,0
44.94063942,64.66108563,1.0,2,1,2,74.10731128,0,0
77.94857252,38.06741883,0.0,0,2,1,50.19733113,0,2
58.03114549,46.83389044,0.0,0,0,0,37.88835532,2,1
71.67541614,30.82443088,0.0,0,1,2,21.30270699,0,1
49.96390892,5.0,0.0,0,2,2,41.33025874,1,1
